question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
担保公司减资需要履行什么手续？,地方金融组织_新疆维吾尔自治区地方金融管理局,第五条,2023-06-15,2023-07-01,（一）变更公司名称； （二）调整业务范围； （三）变更组织形式； (四)增资扩股； （五）减少注册资本； （六）分立或合并； （七）股权或股份转让比例达到或超过10%的； （八）变更公司住所（在同一地州市、师市内迁址）。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_23_4,policy,2025-12-31T15:19:54.819255,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
担保公司分立合并要经过监管部门批准吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第六条,2023-06-15,2023-07-01,（一）变更公司名称； （二）调整业务范围； （三）变更组织形式； (四)增资扩股； （五）减少注册资本； （六）分立或合并； （七）股权或股份转让比例达到或超过10%的； （八）变更公司住所（在同一地州市、师市内迁址）。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_23_5,policy,2025-12-31T15:19:54.819255,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
担保公司股权转让超10%要报批吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第七条_1,2023-06-15,2023-07-01,（一）变更公司名称； （二）调整业务范围； （三）变更组织形式； (四)增资扩股； （五）减少注册资本； （六）分立或合并； （七）股权或股份转让比例达到或超过10%的； （八）变更公司住所（在同一地州市、师市内迁址）。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_23_6,policy,2025-12-31T15:19:54.819255,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
同一地州市内搬迁办公地址要备案吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第八条,2023-06-15,2023-07-01,（一）变更公司名称； （二）调整业务范围； （三）变更组织形式； (四)增资扩股； （五）减少注册资本； （六）分立或合并； （七）股权或股份转让比例达到或超过10%的； （八）变更公司住所（在同一地州市、师市内迁址）。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_23_7,policy,2025-12-31T15:19:54.819255,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
小额贷款公司变更事项找哪个部门备案？,地方金融组织_新疆维吾尔自治区地方金融管理局,第九条,2023-06-15,2023-07-01,第九条小额贷款公司有下列变更（备案）事项的，经所辖 地州市或兵团师市地方金融管理机构同意后，依辖报自治区地方 金融管理局或兵团地方金融管理局备案。 -7-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_24_0,policy,2025-12-31T15:20:03.959057,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
地州市金融局同意后还要报哪级备案？,地方金融组织_新疆维吾尔自治区地方金融管理局,第九条,2023-06-15,2023-07-01,第九条小额贷款公司有下列变更（备案）事项的，经所辖 地州市或兵团师市地方金融管理机构同意后，依辖报自治区地方 金融管理局或兵团地方金融管理局备案。 -7-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_24_1,policy,2025-12-31T15:20:03.959057,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
新疆小贷公司哪些变更要备案？,地方金融组织_新疆维吾尔自治区地方金融管理局,第九条,2023-06-15,2023-07-01,第九条小额贷款公司有下列变更（备案）事项的，经所辖 地州市或兵团师市地方金融管理机构同意后，依辖报自治区地方 金融管理局或兵团地方金融管理局备案。 -7-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_24_2,policy,2025-12-31T15:20:03.959057,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
兵团师市小贷公司变更找谁审批备案？,地方金融组织_新疆维吾尔自治区地方金融管理局,第九条,2023-06-15,2023-07-01,第九条小额贷款公司有下列变更（备案）事项的，经所辖 地州市或兵团师市地方金融管理机构同意后，依辖报自治区地方 金融管理局或兵团地方金融管理局备案。 -7-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_24_3,policy,2025-12-31T15:20:03.959057,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
自治区金融管理局负责备案哪些事项？,地方金融组织_新疆维吾尔自治区地方金融管理局,第九条,2023-06-15,2023-07-01,第九条小额贷款公司有下列变更（备案）事项的，经所辖 地州市或兵团师市地方金融管理机构同意后，依辖报自治区地方 金融管理局或兵团地方金融管理局备案。 -7-,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_24_4,policy,2025-12-31T15:20:03.959057,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
担保公司变更法定代表人需要报备吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二条,2023-06-15,2023-07-01,（一）修改公司章程； （二）变更法定代表人、董事、监事、分支机构负责人； （三）变更公司住所（仅限同一县级行政区域内的迁址）； （四）股份转让比例在10%以内的。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_25_0,policy,2025-12-31T15:20:13.898765,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
董事或监事变更是否属于备案事项？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二条,2023-06-15,2023-07-01,（一）修改公司章程； （二）变更法定代表人、董事、监事、分支机构负责人； （三）变更公司住所（仅限同一县级行政区域内的迁址）； （四）股份转让比例在10%以内的。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_25_1,policy,2025-12-31T15:20:13.898765,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
分支机构负责人变动要走什么流程？,地方金融组织_新疆维吾尔自治区地方金融管理局,第二条,2023-06-15,2023-07-01,（一）修改公司章程； （二）变更法定代表人、董事、监事、分支机构负责人； （三）变更公司住所（仅限同一县级行政区域内的迁址）； （四）股份转让比例在10%以内的。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_25_2,policy,2025-12-31T15:20:13.898765,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
同一县内搬迁办公地址需要审批吗？,地方金融组织_新疆维吾尔自治区地方金融管理局,第三条,2023-06-15,2023-07-01,（一）修改公司章程； （二）变更法定代表人、董事、监事、分支机构负责人； （三）变更公司住所（仅限同一县级行政区域内的迁址）； （四）股份转让比例在10%以内的。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_25_3,policy,2025-12-31T15:20:13.898765,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
股份转让低于10%要履行什么手续？,地方金融组织_新疆维吾尔自治区地方金融管理局,第四条,2023-06-15,2023-07-01,（一）修改公司章程； （二）变更法定代表人、董事、监事、分支机构负责人； （三）变更公司住所（仅限同一县级行政区域内的迁址）； （四）股份转让比例在10%以内的。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_25_4,policy,2025-12-31T15:20:13.898765,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
修改公司章程要不要监管备案？,地方金融组织_新疆维吾尔自治区地方金融管理局,第一条,2023-06-15,2023-07-01,（一）修改公司章程； （二）变更法定代表人、董事、监事、分支机构负责人； （三）变更公司住所（仅限同一县级行政区域内的迁址）； （四）股份转让比例在10%以内的。,policy_地方金融组织_新疆维吾尔自治区地方金融管理局_25_5,policy,2025-12-31T15:20:13.898765,监管政策,地方金融组织_新疆维吾尔自治区地方金融管理局.md,全国,客户经理,生效
